H	K	L	2THETA	D-VALUE	MULT	INTENSITY
37	4	-2	99.19	1.0124	2	0.0
10	-8	3	99.19	1.0123	2	0.0
10	8	3	99.19	1.0123	2	0.0
40	-3	1	99.19	1.0123	2	15.7
40	3	1	99.19	1.0123	2	15.7
0	2	-7	99.22	1.0122	2	0.0
0	2	7	99.22	1.0122	2	0.0
2	2	-7	99.22	1.0121	2	0.3
2	-2	-7	99.22	1.0121	2	0.3
32	-6	-1	99.23	1.0121	2	11.2
32	6	-1	99.23	1.0121	2	11.2
1	-5	6	99.23	1.0120	2	0.0
1	5	6	99.23	1.0120	2	0.0
41	0	2	99.24	1.0120	2	0.0
36	3	3	99.26	1.0118	2	0.1
36	-3	3	99.26	1.0118	2	0.1
3	5	-6	99.28	1.0117	2	0.0
3	-5	-6	99.28	1.0117	2	0.0
36	-5	0	99.29	1.0116	2	0.0
36	5	0	99.29	1.0116	2	0.0
35	2	-4	99.30	1.0115	2	0.2
35	-2	-4	99.30	1.0115	2	0.2
43	0	0	99.31	1.0115	2	0.0
1	2	7	99.33	1.0114	2	0.0
1	-2	7	99.33	1.0114	2	0.0
11	8	-3	99.33	1.0113	2	0.0
11	-8	-3	99.33	1.0113	2	0.0
3	2	-7	99.33	1.0113	2	0.1
3	-2	-7	99.33	1.0113	2	0.1
5	-9	-1	99.34	1.0112	2	0.0
5	9	-1	99.34	1.0112	2	0.0
24	-1	-6	99.35	1.0112	2	0.0
24	1	-6	99.35	1.0112	2	0.0
2	-5	6	99.40	1.0108	2	0.0
2	5	6	99.40	1.0108	2	0.0
42	2	0	99.43	1.0105	2	0.0
42	-2	0	99.43	1.0105	2	0.0
36	-1	-4	99.43	1.0105	2	0.0
36	1	-4	99.43	1.0105	2	0.0
5	-9	1	99.44	1.0105	2	0.1
5	9	1	99.44	1.0105	2	0.1
12	-6	5	99.47	1.0103	2	0.0
12	6	5	99.47	1.0103	2	0.0
4	5	-6	99.48	1.0102	2	0.0
4	-5	-6	99.48	1.0102	2	0.0
40	2	2	99.49	1.0101	2	0.0
40	-2	2	99.49	1.0101	2	0.0
2	2	7	99.50	1.0100	2	0.2
2	-2	7	99.50	1.0100	2	0.2
8	9	0	99.51	1.0100	2	0.3
8	-9	0	99.51	1.0100	2	0.3
31	4	-4	99.51	1.0100	2	0.0
31	-4	-4	99.51	1.0100	2	0.0
4	2	-7	99.52	1.0099	2	0.0
4	-2	-7	99.52	1.0099	2	0.0
27	-7	1	99.54	1.0097	2	0.0
27	7	1	99.54	1.0097	2	0.0
21	-8	0	99.55	1.0097	2	0.0
21	8	0	99.55	1.0097	2	0.0
30	-6	2	99.56	1.0096	2	0.1
30	6	2	99.56	1.0096	2	0.1
21	2	6	99.56	1.0096	2	0.0
21	-2	6	99.56	1.0096	2	0.0
34	-2	4	99.57	1.0096	2	0.0
34	2	4	99.57	1.0096	2	0.0
20	-8	1	99.57	1.0096	2	0.0
20	8	1	99.57	1.0096	2	0.0
9	0	7	99.58	1.0094	2	0.0
17	-8	2	99.58	1.0094	2	0.3
17	8	2	99.58	1.0094	2	0.3
20	3	-6	99.62	1.0092	2	1.3
20	-3	-6	99.62	1.0092	2	1.3
11	0	-7	99.63	1.0091	2	0.7
3	-5	6	99.65	1.0090	2	0.0
3	5	6	99.65	1.0090	2	0.0
23	0	6	99.66	1.0088	2	0.0
8	-1	7	99.70	1.0086	2	0.1
8	1	7	99.70	1.0086	2	0.1
24	-4	5	99.70	1.0085	2	0.0
24	4	5	99.70	1.0085	2	0.0
35	-1	4	99.70	1.0085	2	0.0
35	1	4	99.70	1.0085	2	0.0
37	-3	-3	99.72	1.0084	2	0.2
37	3	-3	99.72	1.0084	2	0.2
30	1	5	99.73	1.0083	2	0.0
30	-1	5	99.73	1.0083	2	0.0
6	9	-1	99.73	1.0083	2	0.2
6	-9	-1	99.73	1.0083	2	0.2
34	-4	3	99.74	1.0083	2	0.0
34	4	3	99.74	1.0083	2	0.0
30	-4	4	99.74	1.0082	2	0.0
30	4	4	99.74	1.0082	2	0.0
10	1	-7	99.74	1.0082	2	0.0
10	-1	-7	99.74	1.0082	2	0.0
5	5	-6	99.75	1.0082	2	0.0
5	-5	-6	99.75	1.0082	2	0.0
3	-2	7	99.76	1.0081	2	0.0
3	2	7	99.76	1.0081	2	0.0
21	5	-5	99.77	1.0080	2	0.0
21	-5	-5	99.77	1.0080	2	0.0
5	2	-7	99.78	1.0080	2	0.0
5	-2	-7	99.78	1.0080	2	0.0
27	3	5	99.79	1.0079	2	1.9
27	-3	5	99.79	1.0079	2	1.9
31	-5	3	99.79	1.0079	2	0.0
31	5	3	99.79	1.0079	2	0.0
6	9	1	99.85	1.0074	2	0.0
6	-9	1	99.85	1.0074	2	0.0
21	-7	3	99.87	1.0073	2	0.0
21	7	3	99.87	1.0073	2	0.0
32	-6	1	99.87	1.0073	2	0.0
32	6	1	99.87	1.0073	2	0.0
14	-4	6	99.88	1.0073	2	0.0
14	4	6	99.88	1.0073	2	0.0
25	-7	2	99.91	1.0070	2	1.1
25	7	2	99.91	1.0070	2	1.1
15	7	-4	99.92	1.0070	2	0.0
15	-7	-4	99.92	1.0070	2	0.0
29	-2	5	99.94	1.0067	2	0.0
29	2	5	99.94	1.0067	2	0.0
4	-5	6	99.96	1.0066	2	0.0
4	5	6	99.96	1.0066	2	0.0
28	-7	0	99.97	1.0066	2	0.1
28	7	0	99.97	1.0066	2	0.1
11	-8	3	99.99	1.0064	2	0.0
11	8	3	99.99	1.0064	2	0.0
14	-7	4	100.03	1.0062	2	0.0
14	7	4	100.03	1.0062	2	0.0
